State FIPS Code,Name,State Abbreviation,Year,Annual Federal Minimum,Annual State Minimum,Annual Federal Average,Annual State Average,Annual Federal Maximum,Annual State Maximum
19,Iowa,IA,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
19,Iowa,IA,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
19,Iowa,IA,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
19,Iowa,IA,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
19,Iowa,IA,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
19,Iowa,IA,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
19,Iowa,IA,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
19,Iowa,IA,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
19,Iowa,IA,1990,3.35,3.8499999046325684,3.689041095890389,3.8499999046325684,3.8000000000000003,3.8499999046325684
19,Iowa,IA,1991,3.8000000000000003,4.25,4.139041095890404,4.25,4.25,4.25
19,Iowa,IA,1992,4.25,4.650000095367432,4.25,4.650000095367432,4.25,4.650000095367432
19,Iowa,IA,1993,4.25,4.650000095367432,4.25,4.650000095367432,4.25,4.650000095367432
19,Iowa,IA,1994,4.25,4.650000095367432,4.25,4.650000095367432,4.25,4.650000095367432
19,Iowa,IA,1995,4.25,4.650000095367432,4.25,4.650000095367432,4.25,4.650000095367432
19,Iowa,IA,1996,4.25,4.650000095367432,4.3756830601092895,4.675136566162109,4.75,4.75
19,Iowa,IA,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
19,Iowa,IA,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
19,Iowa,IA,2007,5.15,5.150000095367432,5.458767123287667,5.94109582901001,5.8500000000000005,6.199999809265137
19,Iowa,IA,2008,5.8500000000000005,7.25,6.157923497267727,7.25,6.55,7.25
19,Iowa,IA,2009,6.55,7.25,6.858767123287673,7.25,7.25,7.25
19,Iowa,IA,2010,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2011,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2012,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2013,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2014,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2015,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2016,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2017,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2018,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2019,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2020,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2021,7.25,7.25,7.25,7.25,7.25,7.25
19,Iowa,IA,2022,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,1974,2.0,2.0,2.0,2.0,2.0,2.0
16,Idaho,ID,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
16,Idaho,ID,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
16,Idaho,ID,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
16,Idaho,ID,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
16,Idaho,ID,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
16,Idaho,ID,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
16,Idaho,ID,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
16,Idaho,ID,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
16,Idaho,ID,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
16,Idaho,ID,1992,4.25,4.25,4.25,4.25,4.25,4.25
16,Idaho,ID,1993,4.25,4.25,4.25,4.25,4.25,4.25
16,Idaho,ID,1994,4.25,4.25,4.25,4.25,4.25,4.25
16,Idaho,ID,1995,4.25,4.25,4.25,4.25,4.25,4.25
16,Idaho,ID,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
16,Idaho,ID,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
16,Idaho,ID,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
16,Idaho,ID,2007,5.15,5.150000095367432,5.458767123287624,5.458766937255859,5.8500000000000005,5.849999904632568
16,Idaho,ID,2008,5.8500000000000005,5.849999904632568,6.15792349726776,6.157923698425293,6.55,6.550000190734863
16,Idaho,ID,2009,6.55,6.550000190734863,6.858767123287659,6.858767032623291,7.25,7.25
16,Idaho,ID,2010,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2011,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2012,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2013,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2014,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2015,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2016,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2017,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2018,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2019,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2020,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2021,7.25,7.25,7.25,7.25,7.25,7.25
16,Idaho,ID,2022,7.25,7.25,7.25,7.25,7.25,7.25
17,Illinois,IL,1974,2.0,2.0,2.0,2.0,2.0,2.0
17,Illinois,IL,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
17,Illinois,IL,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
17,Illinois,IL,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
17,Illinois,IL,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
17,Illinois,IL,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
17,Illinois,IL,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
17,Illinois,IL,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
17,Illinois,IL,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
17,Illinois,IL,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
17,Illinois,IL,1992,4.25,4.25,4.25,4.25,4.25,4.25
17,Illinois,IL,1993,4.25,4.25,4.25,4.25,4.25,4.25
17,Illinois,IL,1994,4.25,4.25,4.25,4.25,4.25,4.25
17,Illinois,IL,1995,4.25,4.25,4.25,4.25,4.25,4.25
17,Illinois,IL,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
17,Illinois,IL,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
17,Illinois,IL,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
17,Illinois,IL,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
17,Illinois,IL,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
17,Illinois,IL,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
17,Illinois,IL,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
17,Illinois,IL,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
17,Illinois,IL,2004,5.15,5.5,5.150000000000033,5.5,5.15,5.5
17,Illinois,IL,2005,5.15,6.5,5.150000000000033,6.5,5.15,6.5
17,Illinois,IL,2006,5.15,6.5,5.150000000000033,6.5,5.15,6.5
17,Illinois,IL,2007,5.15,6.5,5.458767123287633,7.0041093826293945,5.8500000000000005,7.5
17,Illinois,IL,2008,5.8500000000000005,7.5,6.157923497267756,7.625682830810547,6.55,7.75
17,Illinois,IL,2009,6.55,7.75,6.858767123287663,7.876027584075928,7.25,8.0
17,Illinois,IL,2010,7.25,8.0,7.25,8.12602710723877,7.25,8.25
17,Illinois,IL,2011,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2012,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2013,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2014,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2015,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2016,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2017,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2018,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2019,7.25,8.25,7.25,8.25,7.25,8.25
17,Illinois,IL,2020,7.25,9.25,7.25,9.627049446105957,7.25,10.0
17,Illinois,IL,2021,7.25,11.0,7.25,11.0,7.25,11.0
17,Illinois,IL,2022,7.25,12.0,7.25,12.0,7.25,12.0
18,Indiana,IN,1974,2.0,2.0,2.0,2.0,2.0,2.0
18,Indiana,IN,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
18,Indiana,IN,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
18,Indiana,IN,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
18,Indiana,IN,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
18,Indiana,IN,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
18,Indiana,IN,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
18,Indiana,IN,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
18,Indiana,IN,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
18,Indiana,IN,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
18,Indiana,IN,1992,4.25,4.25,4.25,4.25,4.25,4.25
18,Indiana,IN,1993,4.25,4.25,4.25,4.25,4.25,4.25
18,Indiana,IN,1994,4.25,4.25,4.25,4.25,4.25,4.25
18,Indiana,IN,1995,4.25,4.25,4.25,4.25,4.25,4.25
18,Indiana,IN,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
18,Indiana,IN,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
18,Indiana,IN,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
18,Indiana,IN,2007,5.15,5.150000095367432,5.458767123287624,5.458766937255859,5.8500000000000005,5.849999904632568
18,Indiana,IN,2008,5.8500000000000005,5.849999904632568,6.15792349726776,6.157923698425293,6.55,6.550000190734863
18,Indiana,IN,2009,6.55,6.550000190734863,6.858767123287659,6.858767032623291,7.25,7.25
18,Indiana,IN,2010,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2011,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2012,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2013,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2014,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2015,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2016,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2017,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2018,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2019,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2020,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2021,7.25,7.25,7.25,7.25,7.25,7.25
18,Indiana,IN,2022,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,1974,2.0,2.0,2.0,2.0,2.0,2.0
20,Kansas,KS,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
20,Kansas,KS,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
20,Kansas,KS,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
20,Kansas,KS,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
20,Kansas,KS,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
20,Kansas,KS,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
20,Kansas,KS,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
20,Kansas,KS,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
20,Kansas,KS,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
20,Kansas,KS,1992,4.25,4.25,4.25,4.25,4.25,4.25
20,Kansas,KS,1993,4.25,4.25,4.25,4.25,4.25,4.25
20,Kansas,KS,1994,4.25,4.25,4.25,4.25,4.25,4.25
20,Kansas,KS,1995,4.25,4.25,4.25,4.25,4.25,4.25
20,Kansas,KS,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
20,Kansas,KS,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
20,Kansas,KS,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
20,Kansas,KS,2007,5.15,5.150000095367432,5.458767123287624,5.458766937255859,5.8500000000000005,5.849999904632568
20,Kansas,KS,2008,5.8500000000000005,5.849999904632568,6.15792349726776,6.157923698425293,6.55,6.550000190734863
20,Kansas,KS,2009,6.55,6.550000190734863,6.858767123287659,6.858767032623291,7.25,7.25
20,Kansas,KS,2010,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2011,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2012,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2013,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2014,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2015,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2016,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2017,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2018,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2019,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2020,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2021,7.25,7.25,7.25,7.25,7.25,7.25
20,Kansas,KS,2022,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,1974,2.0,2.0,2.0,2.0,2.0,2.0
21,Kentucky,KY,1975,2.1,2.0999999046325684,2.100000000000014,2.0999999046325684,2.1,2.0999999046325684
21,Kentucky,KY,1976,2.3000000000000003,2.299999952316284,2.299999999999987,2.299999952316284,2.3000000000000003,2.299999952316284
21,Kentucky,KY,1977,2.3000000000000003,2.299999952316284,2.2999999999999874,2.299999952316284,2.3000000000000003,2.299999952316284
21,Kentucky,KY,1978,2.65,2.6500000953674316,2.6499999999999844,2.6500000953674316,2.65,2.6500000953674316
21,Kentucky,KY,1979,2.9,2.9000000953674316,2.8999999999999875,2.9000000953674316,2.9,2.9000000953674316
21,Kentucky,KY,1980,3.1,3.0999999046325684,3.1000000000000054,3.0999999046325684,3.1,3.0999999046325684
21,Kentucky,KY,1981,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1982,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1983,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1984,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1985,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1986,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1987,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1988,3.35,3.3499999046325684,3.3499999999999983,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1989,3.35,3.3499999046325684,3.3499999999999988,3.3499999046325684,3.35,3.3499999046325684
21,Kentucky,KY,1990,3.35,3.3499999046325684,3.6890410958903854,3.6890411376953125,3.8000000000000003,3.799999952316284
21,Kentucky,KY,1991,3.8000000000000003,3.799999952316284,4.139041095890412,4.139040946960449,4.25,4.25
21,Kentucky,KY,1992,4.25,4.25,4.25,4.25,4.25,4.25
21,Kentucky,KY,1993,4.25,4.25,4.25,4.25,4.25,4.25
21,Kentucky,KY,1994,4.25,4.25,4.25,4.25,4.25,4.25
21,Kentucky,KY,1995,4.25,4.25,4.25,4.25,4.25,4.25
21,Kentucky,KY,1996,4.25,4.25,4.3756830601092895,4.375682830810547,4.75,4.75
21,Kentucky,KY,1997,4.75,4.75,4.883698630137017,4.883698463439941,5.15,5.150000095367432
21,Kentucky,KY,1998,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,1999,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,2000,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,2001,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,2002,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,2003,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,2004,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,2005,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,2006,5.15,5.150000095367432,5.150000000000033,5.150000095367432,5.15,5.150000095367432
21,Kentucky,KY,2007,5.15,5.150000095367432,5.458767123287633,5.512465953826904,5.8500000000000005,5.849999904632568
21,Kentucky,KY,2008,5.8500000000000005,5.849999904632568,6.157923497267759,6.2019124031066895,6.55,6.550000190734863
21,Kentucky,KY,2009,6.55,6.550000190734863,6.858767123287662,6.902876853942871,7.25,7.25
21,Kentucky,KY,2010,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2011,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2012,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2013,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2014,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2015,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2016,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2017,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2018,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2019,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2020,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2021,7.25,7.25,7.25,7.25,7.25,7.25
21,Kentucky,KY,2022,7.25,7.25,7.25,7.25,7.25,7.25
